,time,meanWaitTime,action,dispersion,headwaySD,disperion
2593,41476.0,264.0,No action,,1677.971736808441,14.166177908113394
2594,41481.0,264.95454545454544,No action,,1665.1820723549902,14.10953572421463
2595,41482.0,265.95454545454544,No action,,1665.2598831626697,14.166177908113394
2596,41484.0,256.3478260869565,No action,,1665.350169813896,14.166177908113394
2597,41486.0,258.3478260869565,No action,,1666.3104531284623,14.166177908113394
2598,41500.0,255.2173913043478,No action,,1583.4053653822941,13.922077922077918
2599,41539.0,262.0,No action,,1576.7859648553272,14.159267089499654
2600,41547.0,270.0,No action,,1576.899454881405,13.982441234777687
2601,41556.0,268.375,No action,,1577.0708959075664,13.880471380471379
2602,41558.0,270.375,No action,,1577.2554997904185,13.880471380471379
2603,41561.0,273.375,No action,,1577.1091608277072,13.880471380471379
2604,41589.0,276.75,No action,,1573.0807488201613,14.456941508104304
2605,41591.0,267.68,No action,,1572.956039420623,14.456941508104304
2606,41627.0,285.1923076923077,No action,,1571.3266330179179,14.150649350649346
2607,41634.0,270.8888888888889,No action,,1570.8517950535465,15.126708949964767
2608,41643.0,287.9230769230769,No action,,1573.731549991054,14.714468629961583
2609,41653.0,297.92,No action,,1575.356734286263,14.674030019824416
2610,41654.0,298.92,No action,,1575.3037507140152,14.674030019824416
2611,41666.0,310.92,No action,,1576.1856700575229,14.69839908519155
2612,41668.0,312.92,No action,,1576.3598072036286,14.69839908519155
2613,41681.0,325.92,No action,,1576.6250551039236,14.800637958532699
2614,41684.0,328.92,No action,,1577.177116803112,14.800637958532699
2615,41689.0,335.25,No action,,1578.0270846257456,14.714513556618824
2616,41709.0,328.88461538461536,No action,,1581.599801163681,14.804567413263063
2617,41722.0,329.04,No action,,1580.7395924020316,14.946969696969697
2618,41723.0,330.04,No action,,1580.6732181648576,14.946969696969697
2619,41724.0,331.04,No action,,1580.6485024055453,14.946969696969697
2620,41725.0,332.04,No action,,1580.7124493478518,14.946969696969697
2621,41738.0,334.1666666666667,No action,,1582.2327848210118,14.534036012296879
2622,41746.0,342.1666666666667,No action,,1583.1035700639486,14.739750445632797
2623,41771.0,361.0,No action,,1596.3971726769023,15.0074659639877
2624,41772.0,362.0,No action,,1596.4076224831497,15.0074659639877
2625,41789.0,364.15,No action,,1604.295539332227,14.908508158508162
2626,41793.0,368.15,No action,,1604.5377498926205,14.908508158508162
2627,41794.0,369.15,No action,,1604.800001165423,14.908508158508162
2628,41808.0,331.8421052631579,No action,,1603.6475942230184,15.085191538021734
2629,41810.0,333.8421052631579,No action,,1604.0519951228155,15.085191538021734
2630,41833.0,324.1904761904762,No action,,1602.9695310864133,15.1969696969697
2631,41844.0,339.95,No action,,1603.0148247113918,15.026839826839822
2632,41858.0,339.1,No action,,1603.5219895616099,14.994686198477671
2633,41874.0,370.6842105263158,No action,,1605.5807849415758,14.94368210405947
2634,41887.0,364.55,No action,,1602.7611992992533,15.710338680926917
2635,41910.0,396.57894736842104,No action,,1602.1122023655184,15.823854306612933
2636,41912.0,398.57894736842104,No action,,1602.1022691086316,15.823854306612933
2637,41922.0,376.6842105263158,No action,,1599.096662901955,15.799579957995796
2638,41923.0,377.6842105263158,No action,,1598.9315195785935,15.799579957995796
2639,41925.0,360.8,No action,,1598.856652515961,15.799579957995796
2640,41937.0,357.4,No action,,1598.5006535991872,16.22222222222222
2641,41950.0,370.4,No action,,1572.742640025899,15.747319347319342
2642,41951.0,371.4,No action,,1572.668791731433,15.747319347319342
2643,41978.0,362.95454545454544,No action,,1564.662411860108,15.327651515151505
2644,41989.0,373.95454545454544,No action,,1568.2903458481358,15.390131683325393
2645,41990.0,374.95454545454544,No action,,1568.428037937743,15.390131683325393
2646,42010.0,341.125,No action,,1572.3977185369379,15.681818181818173
2647,42054.0,370.44,No action,,1547.3034737240491,15.48437252102173
2648,42070.0,386.44,No action,,1551.413656657677,15.96691236691237
2649,42076.0,392.44,No action,,1552.3054847307083,16.09815546772068
2650,42077.0,393.44,No action,,1552.2610671941443,16.09815546772068
2651,42079.0,395.44,No action,,1552.4549857368957,16.09815546772068
2652,42083.0,363.92,No action,,1552.8341798835747,16.034632034632036
2653,42100.0,312.16,No action,,1553.923139372158,16.669393939393945
2654,42103.0,303.11538461538464,No action,,1554.070144768265,16.669393939393945
2655,42113.0,325.16,No action,,1558.0958703036663,16.557636668189428
2656,42129.0,323.75,No action,,1603.4820211635079,16.557636668189428
2657,42130.0,324.75,No action,,1603.6052697030154,16.557636668189428
2658,42131.0,325.75,No action,,1603.6513491636183,16.557636668189428
2659,42151.0,345.0,No action,,1613.8507946614905,16.79884269834018
2660,42182.0,345.2173913043478,No action,,1640.8037451865782,16.749886928991412
2661,42194.0,357.2173913043478,No action,,1612.8291972938225,16.43815708101423
2662,42201.0,349.1666666666667,No action,,1613.4896943849044,16.270396270396265
2663,42214.0,362.1666666666667,No action,,1612.9307366038358,16.379734848484844
2664,42222.0,355.44,No action,,1612.2785579526278,16.54768740031898
2665,42245.0,315.7692307692308,No action,,1607.2751359353433,15.925736235595382
2666,42248.0,318.7692307692308,No action,,1606.3589555950227,15.925736235595382
2667,42274.0,320.9642857142857,No action,,1598.578019189122,16.121212121212128
2668,42296.0,338.7857142857143,No action,,1589.1962297858718,16.121212121212128
2669,42306.0,318.57142857142856,No action,,1590.050184196358,15.653435766111814
2670,42310.0,322.57142857142856,No action,,1606.80474146984,15.653435766111814
2671,42313.0,314.37931034482756,No action,,1607.1188715671367,15.715065345397102
2672,42319.0,320.37931034482756,No action,,1607.0206083747169,15.696969696969695
2673,42345.0,335.23333333333335,No action,,1616.2389968013647,15.529205094422482
2674,42365.0,355.23333333333335,No action,,1615.4006305280934,15.543983524566054
2675,42385.0,363.35483870967744,No action,,1615.8558230097844,15.392756836659274
2676,42409.0,375.84375,No action,,1617.1600181619074,15.13419913419914
2677,42425.0,391.84375,No action,,1617.0134616437617,15.22532253225322
2678,42433.0,377.741935483871,No action,,1615.4020392368839,15.268335529205089
2679,42435.0,379.741935483871,No action,,1614.4593333245218,15.268335529205089
2680,42442.0,363.41379310344826,No action,,1612.150855576702,15.741125541125538
2681,42451.0,372.41379310344826,No action,,1613.019080535347,15.08288770053476
2682,42456.0,377.41379310344826,No action,,1613.1791426184552,15.17581758175817
2683,42482.0,390.5,No action,,1611.3012570275243,15.137946630483953
2684,42486.0,384.1333333333333,No action,,1612.1914509650962,15.16131907308378
2685,42497.0,396.07142857142856,No action,,1609.7749780493054,15.38437001594897
2686,42509.0,408.07142857142856,No action,,1609.12265460235,15.485431235431234
2687,42516.0,396.1111111111111,No action,,1609.6244383204748,15.08524497309544
2688,42522.0,412.03846153846155,No action,,1610.4277911665117,14.84343434343435
2689,42549.0,412.0,No action,,1613.0659389004757,14.958804636223977
2690,42566.0,429.0,No action,,1612.3345586992914,15.089499647639188
2691,42576.0,430.92,No action,,1610.8837244823596,15.056397306397313
2692,42597.0,442.6666666666667,No action,,1609.8321671292647,15.033685694150817
2693,42603.0,448.6666666666667,No action,,1610.300637740489,14.695689287238576
2694,42606.0,451.6666666666667,No action,,1610.645543139355,14.695689287238576
2695,42611.0,456.6666666666667,No action,,1610.0956337928071,14.80217267009721
2696,42617.0,452.1304347826087,No action,,1610.4197689039606,14.911651728553132
2697,42620.0,455.1304347826087,No action,,1608.8627642216304,14.911651728553132
2698,42621.0,456.1304347826087,No action,,1608.3755772337615,15.038021726700984
2699,42623.0,458.1304347826087,No action,,1607.7072518446423,15.038021726700984
2700,42628.0,443.6818181818182,No action,,1607.4139132201622,15.647639182522912
2701,42651.0,429.0416666666667,No action,,1607.8644836149858,15.471983990851932
2702,42657.0,435.0416666666667,No action,,1607.897624526331,15.379220779220773
2703,42673.0,417.15384615384613,No action,,1609.3423294580643,15.071969696969699
2704,42675.0,419.15384615384613,No action,,1609.36458350542,15.071969696969699
2705,42697.0,438.2692307692308,No action,,1605.5338156592497,14.687354312354318
2706,42720.0,446.36,No action,,1602.7332589994398,14.676909944515575
2707,42723.0,449.36,No action,,1602.357524648266,14.676909944515575
2708,42730.0,443.625,No action,,1601.1863552851287,15.17322057787175
2709,42747.0,412.52,No action,,1598.5652323055278,15.066553384310394
2710,42748.0,413.52,No action,,1589.6077069172252,15.066553384310394
2711,42752.0,417.52,No action,,1589.5532913065035,15.202551834130794
2712,42756.0,405.38461538461536,No action,,1589.9588337015748,15.202551834130794
2713,42769.0,418.38461538461536,No action,,1593.3615085423298,15.119586104951956
2714,42771.0,404.8888888888889,No action,,1593.5367891649266,15.119586104951956
2715,42780.0,385.8965517241379,No action,,1592.1843940014903,14.957995799579953
2716,42805.0,397.8,No action,,1592.9335985276232,14.809588421528723
2717,42825.0,415.2413793103448,No action,,1593.7397811294227,14.809588421528723
2718,42833.0,423.2413793103448,No action,,1593.3542176391256,14.777777777777779
2719,42841.0,397.2068965517241,No action,,1593.0207314878364,14.927302582475004
2720,42866.0,422.2068965517241,No action,,1590.8060779530776,15.047104710471046
2721,42872.0,427.5357142857143,No action,,1591.4146414665213,14.953732446415367
2722,42889.0,429.6551724137931,No action,,1592.0695277720722,14.809480948094807
2723,42897.0,437.6551724137931,No action,,1593.0690504950076,14.720036182722753
2724,42913.0,453.6551724137931,No action,,1589.400761446297,14.849393939393948
2725,42929.0,447.6551724137931,No action,,1586.9745720768146,14.817105060759891
2726,42935.0,407.57142857142856,No action,,1587.2009029092794,16.07568366592756
2727,42954.0,389.85714285714283,No action,,1584.6401264585281,15.864371874080614
2728,42958.0,393.85714285714283,No action,,1584.303029687828,15.864371874080614
2729,42962.0,391.4074074074074,No action,,1584.6281855781294,15.98787878787878
2730,42968.0,383.42857142857144,No action,,1585.8008778464618,15.85739750445633
2731,42976.0,397.7037037037037,No action,,1585.359889898774,15.519543258673679
2732,43030.0,408.23333333333335,No action,,1563.566301969912,15.416221033868096
2733,43039.0,417.23333333333335,No action,,1562.9158048203205,15.547992237647424
2734,43069.0,434.53333333333336,No action,,1560.8689535638505,15.563279857397507
2735,43070.0,435.53333333333336,No action,,1560.9482781242734,15.563279857397507
2736,43076.0,420.8666666666667,No action,,1561.5877898548115,16.56302151954324
2737,43077.0,417.76666666666665,No action,,1561.329388414718,17.030303030303045
2738,43089.0,398.2068965517241,No action,,1561.7921282158686,17.575757575757592
2739,43103.0,385.741935483871,No action,,1561.4895297722187,17.581585081585086
2740,43116.0,398.741935483871,No action,,1560.4443017505034,18.701165501165487
2741,43122.0,401.83870967741933,No action,,1561.0404583733289,18.693259121830568
2742,43159.0,410.2903225806452,No action,,1563.7641457648,19.197648123021263
2743,43170.0,406.26666666666665,No action,,1562.4052536759534,19.197648123021263
2744,43181.0,419.10714285714283,No action,,1561.7771257973836,19.522352235223515
2745,43184.0,422.10714285714283,No action,,1562.0344408918158,19.522352235223515
2746,43190.0,440.6296296296296,No action,,1570.2109411827623,19.581758175817576
2747,43224.0,438.48148148148147,No action,,1577.9819310254466,19.62165342747867
2748,43232.0,446.48148148148147,No action,,1578.412403635182,19.636659275683655
2749,43236.0,450.48148148148147,No action,,1578.0002048036224,19.69577548887895
2750,43274.0,437.25,No action,,1592.956549677452,20.55183413078151
2751,43277.0,425.1034482758621,No action,,1592.9641585476081,20.55183413078151
2752,43282.0,435.4074074074074,No action,,1587.1945835103334,20.62004662004661
2753,43297.0,447.0,No action,,1584.9278751025581,20.47527910685807
2754,43324.0,450.1923076923077,No action,,1584.662199966885,20.977379428083648
2755,43330.0,463.08,No action,,1585.3931002680858,20.977379428083648
2756,43333.0,466.08,No action,,1584.8955143265293,20.977379428083648
2757,43355.0,473.875,No action,,1587.6761957414485,20.359726295210162
2758,43357.0,475.875,No action,,1587.6617894971082,20.359726295210162
2759,43373.0,472.68,No action,,1583.9065532602328,20.85877644368211
2760,43391.0,472.0769230769231,No action,,1583.980088647353,20.937814160562986
2761,43395.0,469.04,No action,,1584.6262714943525,20.77922077922079
2762,43399.0,473.04,No action,,1586.0028317908316,20.29312354312354
2763,43408.0,482.04,No action,,1585.6654488218876,20.350461133069814
2764,43455.0,491.4074074074074,No action,,1572.665726774187,20.350461133069814
2765,43484.0,485.51724137931035,No action,,1572.5608235860884,19.89031781226902
2766,43504.0,505.51724137931035,No action,,1569.0559884441425,20.132971506105843
2767,43520.0,521.5172413793103,No action,,1507.3181653685751,19.969393939393957
2768,43523.0,507.06666666666666,No action,,1507.5202277899673,19.969393939393957
2769,43527.0,511.06666666666666,No action,,1507.8774471062272,19.8139180752246
2770,43533.0,508.55172413793105,No action,,1433.5384195239697,19.75939393939396
2771,43541.0,499.4,No action,,1432.2748057135598,19.70707070707071
2772,43548.0,506.4,No action,,1432.1659424122256,19.70035379172436
2773,43567.0,516.5666666666667,No action,,1431.8965721654492,19.595959595959595
2774,43573.0,522.5666666666667,No action,,1432.4784202947565,19.68004922319644
2775,43585.0,517.6451612903226,No action,,1434.1384846071817,19.764687693259134
2776,43586.0,518.6451612903226,No action,,1434.3437332066653,19.764687693259134
2777,43600.0,502.19354838709677,No action,,1438.3168871569337,20.0
2778,43607.0,509.19354838709677,No action,,1439.6459744166527,19.90339947700355
2779,43609.0,511.19354838709677,No action,,1440.0362860789514,19.90339947700355
2780,43623.0,498.4,No action,,1441.7192018310493,22.49350649350652
2781,43710.0,568.6451612903226,No action,,1451.13841168399,22.658508158508134
2782,43713.0,571.6451612903226,No action,,1435.2065533910425,22.658508158508134
2783,43716.0,565.8,No action,,1436.1340286334998,22.800637958532707
2784,43723.0,559.2142857142857,No action,,1437.0497565489402,22.541125541125563
2785,43730.0,534.6666666666666,No action,,1439.1009088307717,23.52449730954404
2786,43734.0,538.6666666666666,No action,,1440.9785221325642,23.52449730954404
2787,43757.0,515.25,No action,,1441.8125979852396,23.74556889651232
2788,43758.0,516.25,No action,,1522.8869136404214,23.74556889651232
2789,43759.0,517.25,No action,,1522.9852870668117,23.74556889651232
2790,43790.0,479.741935483871,No action,,1520.563425704277,24.20733652312601
2791,43804.0,464.1515151515151,No action,,1519.3554651518161,24.331585081585043
2792,43808.0,464.9375,No action,,1519.9747050289168,24.070267896354867
2793,43817.0,443.53125,No action,,1520.3746337820494,26.69669168751739
2794,43821.0,447.53125,No action,,1519.3214784183517,26.69669168751739
2795,43846.0,443.71875,No action,,1514.3381268606913,27.88875051888749
2796,43847.0,444.71875,No action,,1514.3238875473326,27.88875051888749
2797,43863.0,459.96875,No action,,1511.5466947408581,27.981095357242165
2798,43883.0,481.6774193548387,No action,,1509.8243504996092,28.03486924034868
2799,43890.0,473.5625,No action,,1508.787501398444,27.981095357242165
2800,43895.0,478.5625,No action,,1507.3606282850938,28.129311548666397
2801,43904.0,489.7096774193548,No action,,1505.8219426147198,28.04636223991064
2802,43923.0,462.2258064516129,No action,,1511.9167880747373,26.235606060606038
2803,43955.0,438.53125,No action,,1534.0205949232388,27.142681879523987
2804,43958.0,441.53125,No action,,1535.0251760967442,27.142681879523987
2805,43965.0,442.46666666666664,No action,,1538.7240930209953,27.02517106549361
2806,43982.0,467.2068965517241,No action,,1544.9093688916546,26.928242424242427
2807,43985.0,470.2068965517241,No action,,1545.1668328821897,26.928242424242427
2808,44003.0,479.9655172413793,No action,,1540.261742608175,26.33004746257756
2809,44014.0,490.9655172413793,No action,,1538.4784880297623,26.29130009775168
2810,44015.0,491.9655172413793,No action,,1538.4487439314962,26.29130009775168
2811,44023.0,499.9655172413793,No action,,1540.4775761179787,26.049226963512705
2812,44060.0,500.8965517241379,No action,,1543.703213248806,26.122690317812268
2813,44107.0,513.4516129032259,No action,,1543.2680901811625,26.26963512677801
2814,44109.0,515.4516129032259,No action,,1543.32675383138,26.26963512677801
2815,44111.0,517.4516129032259,No action,,1544.2286718992364,26.26963512677801
2816,44116.0,484.3103448275862,No action,,1547.7869302477588,25.28529194382853
2817,44130.0,498.3103448275862,No action,,1544.0373677547032,25.182446875392927
2818,44132.0,500.3103448275862,No action,,1542.8888571434766,25.182446875392927
2819,44137.0,530.7692307692307,No action,,1540.539615832259,25.055096418732756
2820,44139.0,532.7692307692307,No action,,1540.392727460045,25.055096418732756
2821,44156.0,519.0,No action,,1541.4124629097673,24.81730164717716
2822,44163.0,504.81481481481484,No action,,1542.266717472644,25.33407243163341
2823,44195.0,493.0,No action,,1552.6782867762195,24.358462675535844
2824,44204.0,502.0,No action,,1550.012007544498,23.909339294585216
2825,44236.0,502.85714285714283,No action,,1544.1850447317333,23.57355816226781
2826,44240.0,506.85714285714283,No action,,1544.138394317931,23.57355816226781
2827,44242.0,515.2962962962963,No action,,1544.2102058750165,23.5509309967141
2828,44259.0,532.2962962962963,No action,,1547.495608773155,23.10961466517021
2829,44269.0,561.7692307692307,No action,,1548.0968208648942,22.999503229011445
2830,44282.0,498.0,No action,,1550.157809762371,22.999503229011445
2831,44298.0,496.18518518518516,No action,,1551.3792268520049,22.999503229011445
2832,44302.0,500.18518518518516,No action,,1552.1321859963825,22.999503229011445
2833,44318.0,477.15384615384613,No action,,1555.8708310406182,23.196224540486856
2834,44321.0,480.15384615384613,No action,,1555.6674470628022,23.196224540486856
2835,44323.0,482.15384615384613,No action,,1555.1633160507786,22.977927422371856
2836,44332.0,456.1923076923077,No action,,1555.3942889358643,22.50056116722782
2837,44342.0,455.3076923076923,No action,,1550.5804849267274,22.50056116722782
2838,44353.0,474.6666666666667,No action,,1544.434452706259,22.138421249532342
2839,44371.0,458.4166666666667,No action,,1547.3724394229382,22.424737167594333
2840,44399.0,459.6666666666667,No action,,1549.6306569395017,21.984665936473146
2841,44420.0,419.75,No action,,1562.990059387257,21.831622678396847
2842,44423.0,422.75,No action,,1562.8159886499566,21.831622678396847
2843,44454.0,394.5769230769231,No action,,1590.1030661407085,21.846267553584635
2844,44475.0,386.9642857142857,No action,,1594.2373758411634,21.42237186681629
2845,44479.0,390.9642857142857,No action,,1595.034631295636,21.319559228650117
2846,44481.0,392.9642857142857,No action,,1595.733782186761,21.319559228650117
2847,44501.0,398.7586206896552,No action,,1597.354794129667,21.196906301508818
2848,44523.0,408.6896551724138,No action,,1594.866805945698,21.418939393939382
2849,44535.0,420.6896551724138,No action,,1594.2706181192898,22.60209077676325
2850,44540.0,405.92857142857144,No action,,1593.9629529214358,22.60209077676325
2851,44544.0,404.42857142857144,No action,,1593.7602055139866,22.68521421107627
2852,44548.0,422.3333333333333,No action,,1592.1750776458966,22.729093510209395
2853,44552.0,437.15384615384613,No action,,1590.2167320379122,22.454415398621414
2854,44564.0,446.88461538461536,No action,,1592.0176797681395,22.06452455590386
2855,44575.0,441.3333333333333,No action,,1594.78321768955,21.713716108452978
2856,44582.0,448.3333333333333,No action,,1594.05551315614,21.478040315044694
2857,44607.0,468.1923076923077,No action,,1587.5546961501877,20.400460299194485
2858,44621.0,468.44,No action,,1529.9486884224748,20.25227272727271
2859,44623.0,470.44,No action,,1529.4471460795837,20.25227272727271
2860,44645.0,415.6923076923077,No action,,1515.3355631948618,20.236914600550946
2861,44648.0,418.6923076923077,No action,,1515.3694467683235,20.236914600550946
2862,44671.0,453.04,No action,,1517.648557015608,20.36916886709417
2863,44688.0,435.6666666666667,No action,,1519.9362368389923,20.242931406111328
2864,44695.0,442.6666666666667,No action,,1520.1243737277316,20.34001027221366
2865,44713.0,442.84615384615387,No action,,1524.247891587027,20.636618283677105
2866,44733.0,457.8,No action,,1520.6636473275087,20.636618283677105
2867,44747.0,437.44,No action,,1517.7660590205883,20.550964187327807
2868,44773.0,463.0,No action,,1515.0788836370352,20.550964187327807
2869,44793.0,476.5,No action,,1516.1804320958186,20.46763935652823
2870,44803.0,467.44,No action,,1518.710873150258,20.118939393939385
2871,44814.0,478.44,No action,,1560.4562996983318,20.615787504676376
2872,44834.0,479.9230769230769,No action,,1560.6700691288077,20.211492518546454
2873,44836.0,481.9230769230769,No action,,1560.4241918907132,20.211492518546454
2874,44855.0,490.84,No action,,1552.5315681219945,20.317812269031776
2875,44865.0,441.64,No action,,1555.4713250854372,20.64024242424243
2876,44884.0,460.64,No action,,1560.8427765680794,20.557429130009755
2877,44893.0,469.64,No action,,1562.6107746050059,20.50480413895048
2878,44894.0,470.64,No action,,1562.752799398159,20.50480413895048
2879,44897.0,473.64,No action,,1563.553683442489,20.50480413895048
2880,44906.0,473.76,No action,,1565.461513708884,22.14086174242426
2881,44935.0,502.76,No action,,1566.5970871411294,22.2139037433155
2882,44939.0,487.4230769230769,No action,,1566.3359189606667,22.2139037433155
2883,44952.0,500.24,No action,,1564.3518090260923,21.68773674242426
2884,44994.0,501.11538461538464,No action,,1565.0018955933567,21.538407329104984
2885,44999.0,506.11538461538464,No action,,1565.1577212036104,21.31328852729632
2886,45016.0,519.0384615384615,No action,,1569.7040778896917,21.406624383368552
2887,45022.0,511.56,No action,,1572.4346966692826,21.50672750672753
2888,45028.0,497.7692307692308,No action,,1575.7164430725143,21.600422832980957
2889,45030.0,499.7692307692308,No action,,1575.8702267018755,21.600422832980957
2890,45052.0,526.32,No action,,1577.7105088952494,21.593444169319667
2891,45054.0,528.32,No action,,1577.769638685178,21.593444169319667
2892,45063.0,506.4,No action,,1575.881187301323,21.769275769275794
2893,45065.0,508.4,No action,,1575.00645560222,21.769275769275794
2894,45068.0,482.08,No action,,1574.1881293226756,21.553911205073977
2895,45080.0,494.08,No action,,1570.9725504486519,21.57074683846338
2896,45081.0,495.08,No action,,1570.9933053255088,21.57074683846338
2897,45093.0,509.4166666666667,No action,,1568.8059618761035,20.3136011275546
2898,45096.0,492.0,No action,,1567.8882118679653,20.3136011275546
2899,45125.0,501.1923076923077,No action,,1563.5975854543606,20.30017825311943
2900,45152.0,528.1923076923077,No action,,1566.4447262973536,20.297760210803666
2901,45178.0,550.1153846153846,No action,,1566.1412244461217,20.157287157287136
2902,45185.0,574.6,No action,,1566.5690904055327,20.028985507246357
2903,45190.0,579.6,No action,,1567.506938138884,20.028985507246357
2904,45196.0,585.6,No action,,1566.6080562890131,19.92839687194524
2905,45197.0,586.6,No action,,1566.454838673067,19.92839687194524
2906,45216.0,547.2307692307693,No action,,1507.188777020042,20.373451110293217
2907,45217.0,548.2307692307693,No action,,1507.1037012543925,20.373451110293217
2908,45233.0,508.1923076923077,No action,,1511.1646437555996,20.315493646138787
2909,45237.0,512.1923076923077,No action,,1511.4815655871448,20.315493646138787
2910,45243.0,543.6666666666666,No action,,1511.6846380519785,20.127007123023063
2911,45246.0,546.6666666666666,No action,,1511.3072391185185,20.127007123023063
2912,45251.0,538.5217391304348,No action,,1511.3204502920105,19.562736742424256
2913,45277.0,496.52,No action,,1508.532465264958,19.523405258813828
2914,45300.0,482.25925925925924,No action,,1509.6373665343492,19.320549242424253
2915,45312.0,494.25925925925924,No action,,1511.2272565964684,19.314258119038996
2916,45316.0,485.6296296296296,No action,,1510.4579761090924,19.767597232164164
2917,45325.0,422.7307692307692,No action,,1512.066075374771,22.483265490728176
2918,45372.0,469.7307692307692,No action,,1524.4532003858817,22.534559073884903
2919,45386.0,466.0740740740741,No action,,1529.5683236181958,23.006617903169616
2920,45397.0,459.5,No action,,1528.8650438664324,23.393939393939394
2921,45400.0,462.5,No action,,1528.273310030996,23.393939393939394
2922,45415.0,498.7916666666667,No action,,1528.224739503742,22.999884779352453
2923,45420.0,463.5416666666667,No action,,1529.4914806311986,22.931875142401456
2924,45421.0,443.625,No action,,1529.6225351887535,22.931875142401456
2925,45425.0,447.625,No action,,1530.267707408683,23.09877399953736
2926,45428.0,410.2083333333333,No action,,1530.5707090733592,23.482904516866764
2927,45432.0,414.2083333333333,No action,,1530.8800713665448,23.41813572992279
2928,45443.0,425.2083333333333,No action,,1530.2406673450594,23.535353535353515
2929,45444.0,426.2083333333333,No action,,1530.2557625350023,23.535353535353515
2930,45445.0,427.2083333333333,No action,,1530.2476197919168,23.535353535353515
2931,45446.0,428.2083333333333,No action,,1530.493315450751,23.535353535353515
2932,45465.0,455.0869565217391,No action,,1532.7913948579198,22.76140717520026
2933,45476.0,445.8181818181818,No action,,1531.8146672777598,22.671293083506818
2934,45514.0,445.5,No action,,1529.6702910661475,22.72309299895505
2935,45515.0,446.5,No action,,1529.7257317407943,22.72309299895505
2936,45550.0,435.68,No action,,1527.3856746821984,22.212825933756147
2937,45555.0,456.4166666666667,No action,,1527.5787564945533,22.155376155376175
2938,45564.0,429.4782608695652,No action,,1530.2704113009147,22.155376155376175
2939,45566.0,431.4782608695652,No action,,1530.3929618656455,22.155376155376175
2940,45576.0,441.4782608695652,No action,,1534.4508264300573,21.98268398268396
2941,45580.0,445.4782608695652,No action,,1534.2361320995083,21.98268398268396
2942,45585.0,422.39130434782606,No action,,1533.0441878941206,21.518802482657886
2943,45613.0,443.5217391304348,No action,,1535.7144087244455,21.290353736568882
2944,45628.0,451.95454545454544,No action,,1534.65926296601,21.290353736568882
2945,45631.0,454.95454545454544,No action,,1534.898846223481,21.290353736568882
2946,45640.0,473.6190476190476,No action,,1536.8376235065152,21.694525904203303
2947,45657.0,482.7,No action,,1537.263841053902,21.647316538882787
2948,45669.0,494.7,No action,,1540.5332182613981,21.345111029321554
2949,45679.0,485.1,No action,,1542.234077767558,21.597751710654915
2950,45685.0,516.578947368421,No action,,1543.4773632214803,21.45454545454544
2951,45691.0,522.578947368421,No action,,1544.7951626978686,21.339687194525883
2952,45693.0,524.578947368421,No action,,1544.6395166458897,21.339687194525883
2953,45704.0,480.05555555555554,No action,,1544.3202987262523,21.361305361305362
2954,45709.0,485.05555555555554,No action,,1545.4440900469194,21.361305361305362
2955,45725.0,501.05555555555554,No action,,1547.7582257270624,21.306369820655558
2956,45731.0,482.0,No action,,1547.652288204984,21.306369820655558
2957,45734.0,485.0,No action,,1547.1751798832486,21.306369820655558
2958,45763.0,473.4117647058824,No action,,1545.2697310792978,21.28323558162266
2959,45795.0,532.75,No action,,1539.9873748117197,21.53443526170797
2960,45826.0,500.5,No action,,1543.335255511087,21.53443526170797
2961,45837.0,495.9375,No action,,1451.147244941042,21.488215488215477
2962,45838.0,496.9375,No action,,1451.129416703705,21.488215488215477
2963,45851.0,540.8666666666667,No action,,1452.456441388243,21.121592493977435
2964,45866.0,522.0625,No action,,1453.693788586024,20.340010272213657
2965,45881.0,528.2666666666667,No action,,1452.4367624403676,20.18283677107206
2966,45891.0,538.2666666666667,No action,,1453.5019621180138,19.695942475603488
2967,45894.0,541.2666666666667,No action,,1453.6839648022951,19.695942475603488
2968,45898.0,461.73333333333335,No action,,1454.3734193141895,20.277272727272713
2969,45907.0,470.73333333333335,No action,,1454.728516008496,20.552359033371705
2970,45909.0,472.73333333333335,No action,,1454.0164543982046,20.552359033371705
2971,45917.0,409.64285714285717,No action,,1456.2441714269382,20.678941311852714
2972,45931.0,371.1875,No action,,1457.1762418278688,20.68729851708576
2973,45946.0,333.1875,No action,,1457.8266509334305,21.27222010904019
2974,45961.0,348.1875,No action,,1458.1743068700218,21.421557345607987
2975,45968.0,353.9375,No action,,1457.8841750713004,21.30048382989559
2976,46011.0,355.27777777777777,No action,,1478.88516007084,21.35404679708478
2977,46019.0,344.3157894736842,No action,,1478.672160173338,21.40219213410704
2978,46032.0,357.3157894736842,No action,,1591.7519797921711,21.08960853166862
2979,46039.0,346.3,No action,,1592.8137802081599,20.9265935214211
2980,46043.0,350.3,No action,,1594.1751318792435,20.46508563899867
2981,46050.0,335.3157894736842,No action,,1596.18716112967,20.291325269866046
2982,46075.0,313.40909090909093,No action,,1594.7003268155593,20.435214211076268
2983,46094.0,331.40909090909093,No action,,1596.9943764928312,20.334243724801663
2984,46107.0,350.7142857142857,No action,,1593.9530680508574,20.26806526806526
2985,46109.0,336.77272727272725,No action,,1594.1327772274672,20.26806526806526
2986,46111.0,338.77272727272725,No action,,1595.7100776849738,20.415584415584416
2987,46112.0,313.6818181818182,No action,,1595.845771335558,21.030041797283165
