,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,32999.0,373.22222222222223,121.40963855421687,No action,25.97438103431793,1771.7721879189692
0,33003.0,388.5,121.6987951807229,Hold,25.715381664748744,1772.164256531104
0,33006.0,391.5,122.63855421686748,Hold,25.714862914862923,1771.8660395117674
0,33017.0,377.28,113.63855421686748,No action,25.765103261918522,1771.2928124233379
0,33020.0,380.28,114.5421686746988,No action,25.765103261918522,1770.6027696836575
0,33043.0,371.7916666666667,107.50602409638554,Hold,24.87908208296559,1768.1520693313855
0,33062.0,375.8,113.19277108433735,Skip,24.87908208296559,1760.1885259449605
0,33073.0,358.8076923076923,112.39759036144578,No action,24.967350928641242,1756.660023852553
0,33096.0,368.4074074074074,119.8433734939759,Hold,25.066784348337755,1755.2764349117297
0,33102.0,363.6666666666667,118.3012048192771,No action,25.534624937903633,1756.0876082661766
0,33112.0,360.5,121.6144578313253,No action,25.67603668261563,1756.3591508012244
0,33117.0,377.037037037037,122.65060240963855,No action,25.573969200198718,1756.26626988101
0,33122.0,367.81481481481484,119.65060240963855,No action,24.94154447702834,1756.8276454241848
0,33126.0,379.96153846153845,119.02409638554217,Hold,24.483116883116896,1758.12818791591
0,33129.0,382.96153846153845,119.96385542168674,No action,23.78154535710805,1759.609087611189
0,33144.0,358.1034482758621,125.12048192771084,No action,23.387445887445885,1770.749886021123
0,33153.0,338.37931034482756,118.2289156626506,No action,23.218963831867043,1773.9223469377102
0,33156.0,330.06666666666666,119.3012048192771,Hold,23.218963831867043,1774.73060926192
0,33165.0,314.2068965517241,109.78313253012048,No action,23.97494172494173,1774.8436585363543
0,33183.0,310.3,112.1566265060241,No action,23.930486978410304,1764.155659492171
0,33184.0,311.3,112.51807228915662,No action,23.930486978410304,1764.0757951599576
0,33190.0,285.5,103.19277108433735,No action,23.853809662116376,1761.564909386423
0,33200.0,295.5,106.80722891566265,No action,23.858715775114486,1755.6625510350325
0,33216.0,291.61290322580646,108.91566265060241,Hold,23.552221241541638,1749.41571771507
0,33217.0,292.61290322580646,109.28915662650603,No action,23.552221241541638,1748.9789759135608
0,33228.0,305.6,110.4578313253012,No action,23.105619299794064,1744.2739191929932
0,33235.0,312.6,112.98795180722891,No action,23.180526577247896,1743.195579060038
